2024-02-21 03:53:27,670 INFO    StreamThr :22077 [internal.py:wandb_internal():86] W&B internal server running at pid: 22077, started at: 2024-02-21 03:53:27.667732
2024-02-21 03:53:28,123 DEBUG   HandlerThread:22077 [system_monitor.py:probe():223] {'os': 'Linux-5.10.16.3-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-02-21T03:53:28.120646', 'startedAt': '2024-02-21T03:53:23.871952', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/WMWMW1/LM_qlora_dataset_mistral7b.git', 'commit': '4d5070047c3e58c306eced98ba257c228a831825'}, 'email': 'wenjunyang89@gmail.com', 'root': '/home/qwe/LM_qlora_dataset_mistral7b', 'host': 'x', 'username': 'qwe', 'executable': '/usr/bin/python3', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2995.198999999998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}, {'current': 2995.199, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 250.98248672485352, 'used': 36.13521957397461}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.236785888671875}}
2024-02-21 03:53:28,123 INFO    HandlerThread:22077 [system_monitor.py:probe():224] Finished collecting system info
2024-02-21 03:53:28,123 INFO    HandlerThread:22077 [system_monitor.py:probe():227] Publishing system info
2024-02-21 03:53:28,123 INFO    HandlerThread:22077 [system_monitor.py:probe():229] Finished publishing system info
2024-02-21 03:53:28,123 DEBUG   SenderThread:22077 [sender.py:send():382] send: files
2024-02-21 03:53:28,123 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-21 03:53:28,129 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: python_packages
2024-02-21 03:53:28,129 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: python_packages
2024-02-21 03:53:28,130 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 03:53:28,130 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: stop_status
2024-02-21 03:53:28,132 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 03:53:28,319 DEBUG   SenderThread:22077 [sender.py:send():382] send: telemetry
2024-02-21 03:53:28,319 DEBUG   SenderThread:22077 [sender.py:send():382] send: config
2024-02-21 03:53:28,587 INFO    wandb-upload_0:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/7tnchihs-wandb-metadata.json
2024-02-21 03:53:29,041 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/wandb-metadata.json
2024-02-21 03:53:29,041 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/requirements.txt
2024-02-21 03:53:33,167 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 03:53:34,044 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/output.log
2024-02-21 03:53:36,045 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/output.log
2024-02-21 03:53:38,168 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 03:53:42,047 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/output.log
2024-02-21 03:53:43,130 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 03:53:43,131 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 03:53:43,131 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: stop_status
2024-02-21 03:53:43,349 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 03:53:46,906 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-21 03:53:46,906 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: log_artifact
2024-02-21 03:53:47,048 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table/game_log_0_ff40536bd36181a1cff2.table.json
2024-02-21 03:53:47,048 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media
2024-02-21 03:53:47,049 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table
2024-02-21 03:53:47,191 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 03:53:47,397 INFO    wandb-upload_0:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/adfy9e7p-media/table/game_log_0_ff40536bd36181a1cff2.table.json
2024-02-21 03:53:47,509 INFO    SenderThread:22077 [sender.py:send_request_log_artifact():1470] logged artifact run-41fa1yvg-game_log - {'id': 'QXJ0aWZhY3Q6NzI3NDc3OTU1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MTYzMzMzMQ==', 'latestArtifact': None}}
2024-02-21 03:53:47,509 DEBUG   SenderThread:22077 [sender.py:send():382] send: files
2024-02-21 03:53:47,509 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file media/table/game_log_0_ff40536bd36181a1cff2.table.json with policy now
2024-02-21 03:53:47,509 DEBUG   SenderThread:22077 [sender.py:send():382] send: history
2024-02-21 03:53:47,509 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: summary_record
2024-02-21 03:53:47,511 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-21 03:53:47,928 INFO    wandb-upload_1:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/1jojhibt-media/table/game_log_0_ff40536bd36181a1cff2.table.json
2024-02-21 03:53:48,048 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/wandb-summary.json
2024-02-21 03:53:48,070 INFO    wandb-upload_0:22077 [upload_job.py:push():89] Uploaded file /home/qwe/.local/share/wandb/artifacts/staging/tmppanqvfy5
2024-02-21 03:53:48,511 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 03:53:50,049 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/output.log
2024-02-21 03:53:53,512 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 03:53:55,004 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-21 03:53:55,005 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: log_artifact
2024-02-21 03:53:55,009 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 03:53:55,050 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table/game_log_1_9d6ab65e7a229308b7a2.table.json
2024-02-21 03:53:55,050 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table
2024-02-21 03:53:55,387 INFO    SenderThread:22077 [sender.py:send_request_log_artifact():1470] logged artifact run-41fa1yvg-game_log - {'id': 'QXJ0aWZhY3Q6NzI3NDc4MDIy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MTYzMzMzMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzI3NDc3OTU1', 'versionIndex': 0}}}
2024-02-21 03:53:55,387 DEBUG   SenderThread:22077 [sender.py:send():382] send: files
2024-02-21 03:53:55,387 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file media/table/game_log_1_9d6ab65e7a229308b7a2.table.json with policy now
2024-02-21 03:53:55,387 DEBUG   SenderThread:22077 [sender.py:send():382] send: history
2024-02-21 03:53:55,390 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: summary_record
2024-02-21 03:53:55,392 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-21 03:53:55,426 INFO    wandb-upload_1:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/f9nm245h-media/table/game_log_1_9d6ab65e7a229308b7a2.table.json
2024-02-21 03:53:55,864 INFO    wandb-upload_1:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/fjk6gv2u-media/table/game_log_1_9d6ab65e7a229308b7a2.table.json
2024-02-21 03:53:55,965 INFO    wandb-upload_0:22077 [upload_job.py:push():89] Uploaded file /home/qwe/.local/share/wandb/artifacts/staging/tmpqvwe6u55
2024-02-21 03:53:56,050 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/wandb-summary.json
2024-02-21 03:53:58,051 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/output.log
2024-02-21 03:53:58,130 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 03:53:58,131 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: stop_status
2024-02-21 03:53:58,131 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 03:53:59,280 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 03:54:00,051 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/config.yaml
2024-02-21 03:54:02,611 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-21 03:54:02,612 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: log_artifact
2024-02-21 03:54:02,616 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 03:54:02,945 INFO    SenderThread:22077 [sender.py:send_request_log_artifact():1470] logged artifact run-41fa1yvg-game_log - {'id': 'QXJ0aWZhY3Q6NzI3NDc4MTA5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MTYzMzMzMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzI3NDc4MDIy', 'versionIndex': 1}}}
2024-02-21 03:54:02,945 DEBUG   SenderThread:22077 [sender.py:send():382] send: files
2024-02-21 03:54:02,945 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file media/table/game_log_2_5c6896d6736da824772c.table.json with policy now
2024-02-21 03:54:02,945 DEBUG   SenderThread:22077 [sender.py:send():382] send: history
2024-02-21 03:54:02,945 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: summary_record
2024-02-21 03:54:02,947 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-21 03:54:03,052 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/wandb-summary.json
2024-02-21 03:54:03,052 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table/game_log_2_5c6896d6736da824772c.table.json
2024-02-21 03:54:03,052 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table
2024-02-21 03:54:03,285 INFO    wandb-upload_0:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/fvnexoyt-media/table/game_log_2_5c6896d6736da824772c.table.json
2024-02-21 03:54:03,502 INFO    wandb-upload_1:22077 [upload_job.py:push():89] Uploaded file /home/qwe/.local/share/wandb/artifacts/staging/tmpz1bfiu9h
2024-02-21 03:54:03,736 INFO    wandb-upload_0:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/3gmuuh26-media/table/game_log_2_5c6896d6736da824772c.table.json
2024-02-21 03:54:04,947 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 03:54:06,053 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/output.log
2024-02-21 03:54:09,948 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 03:54:10,966 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-21 03:54:10,966 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: log_artifact
2024-02-21 03:54:10,970 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 03:54:11,054 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table/game_log_3_e8d7b265edcf62c26b76.table.json
2024-02-21 03:54:11,054 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table
2024-02-21 03:54:11,345 INFO    SenderThread:22077 [sender.py:send_request_log_artifact():1470] logged artifact run-41fa1yvg-game_log - {'id': 'QXJ0aWZhY3Q6NzI3NDc4MTc3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MTYzMzMzMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzI3NDc4MTA5', 'versionIndex': 2}}}
2024-02-21 03:54:11,345 DEBUG   SenderThread:22077 [sender.py:send():382] send: files
2024-02-21 03:54:11,345 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file media/table/game_log_3_e8d7b265edcf62c26b76.table.json with policy now
2024-02-21 03:54:11,345 DEBUG   SenderThread:22077 [sender.py:send():382] send: history
2024-02-21 03:54:11,345 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: summary_record
2024-02-21 03:54:11,346 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-21 03:54:11,397 INFO    wandb-upload_1:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/k5ymch33-media/table/game_log_3_e8d7b265edcf62c26b76.table.json
2024-02-21 03:54:11,853 INFO    wandb-upload_1:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/gmpz0piq-media/table/game_log_3_e8d7b265edcf62c26b76.table.json
2024-02-21 03:54:11,899 INFO    wandb-upload_0:22077 [upload_job.py:push():89] Uploaded file /home/qwe/.local/share/wandb/artifacts/staging/tmp5cw_48x_
2024-02-21 03:54:12,055 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/wandb-summary.json
2024-02-21 03:54:13,130 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 03:54:13,130 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: stop_status
2024-02-21 03:54:13,131 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 03:54:14,055 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/output.log
2024-02-21 03:54:15,306 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 03:54:19,232 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-21 03:54:19,232 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: log_artifact
2024-02-21 03:54:19,237 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 03:54:19,603 INFO    SenderThread:22077 [sender.py:send_request_log_artifact():1470] logged artifact run-41fa1yvg-game_log - {'id': 'QXJ0aWZhY3Q6NzI3NDc4MjQ0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MTYzMzMzMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzI3NDc4MTc3', 'versionIndex': 3}}}
2024-02-21 03:54:19,603 DEBUG   SenderThread:22077 [sender.py:send():382] send: files
2024-02-21 03:54:19,603 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file media/table/game_log_4_2e1998acad54d1b8306f.table.json with policy now
2024-02-21 03:54:19,603 DEBUG   SenderThread:22077 [sender.py:send():382] send: history
2024-02-21 03:54:19,604 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: summary_record
2024-02-21 03:54:19,605 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-21 03:54:19,963 INFO    wandb-upload_0:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/8aag09mj-media/table/game_log_4_2e1998acad54d1b8306f.table.json
2024-02-21 03:54:20,057 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/wandb-summary.json
2024-02-21 03:54:20,057 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table/game_log_4_2e1998acad54d1b8306f.table.json
2024-02-21 03:54:20,057 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table
2024-02-21 03:54:20,167 INFO    wandb-upload_1:22077 [upload_job.py:push():89] Uploaded file /home/qwe/.local/share/wandb/artifacts/staging/tmpucak0cc3
2024-02-21 03:54:20,505 INFO    wandb-upload_0:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/ux03ambk-media/table/game_log_4_2e1998acad54d1b8306f.table.json
2024-02-21 03:54:20,605 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 03:54:22,057 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/output.log
2024-02-21 03:54:25,606 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 03:54:27,201 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-21 03:54:27,202 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: log_artifact
2024-02-21 03:54:27,220 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 03:54:27,653 INFO    SenderThread:22077 [sender.py:send_request_log_artifact():1470] logged artifact run-41fa1yvg-game_log - {'id': 'QXJ0aWZhY3Q6NzI3NDc4MzUy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MTYzMzMzMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzI3NDc4MjQ0', 'versionIndex': 4}}}
2024-02-21 03:54:27,653 DEBUG   SenderThread:22077 [sender.py:send():382] send: files
2024-02-21 03:54:27,654 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file media/table/game_log_5_b500c2d44918ba127a5e.table.json with policy now
2024-02-21 03:54:27,654 DEBUG   SenderThread:22077 [sender.py:send():382] send: history
2024-02-21 03:54:27,654 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: summary_record
2024-02-21 03:54:27,655 INFO    SenderThread:22077 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-21 03:54:28,007 INFO    wandb-upload_0:22077 [upload_job.py:push():131] Uploaded file /tmp/tmpm5efh1l2wandb/9i5khkou-media/table/game_log_5_b500c2d44918ba127a5e.table.json
2024-02-21 03:54:28,058 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/wandb-summary.json
2024-02-21 03:54:28,059 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_created():271] file/dir created: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table/game_log_5_b500c2d44918ba127a5e.table.json
2024-02-21 03:54:28,059 INFO    Thread-25 :22077 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/qwe/LM_qlora_dataset_mistral7b/bloom/wandb/run-20240221_035323-41fa1yvg/files/media/table
2024-02-21 03:54:28,115 DEBUG   SystemMonitor:22077 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-21 03:54:28,115 DEBUG   SenderThread:22077 [sender.py:send():382] send: stats
2024-02-21 03:54:28,130 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 03:54:28,130 DEBUG   SenderThread:22077 [sender.py:send_request():409] send_request: stop_status
2024-02-21 03:54:28,131 DEBUG   HandlerThread:22077 [handler.py:handle_request():146] handle_request: internal_messages
